transaction_id,sender_account,receiver_account,transaction_type,timestamp,amount,hour_of_day,tx_count_7d,kyc_verified,label
04957857-e5c1-4609-a9a3-6aa1df611a2f,ACC86816,ACC93588,payment,2026-08-20T13:35:10,71319.12,8,11,1,0
a1df92de-f71a-446f-9918-9567510713be,ACC39956,ACC86295,transfer,2026-02-07T14:31:47,8754.71,21,7,1,0
d816db2f-5edf-46ac-813f-9fc54b3f2cdc,ACC62161,ACC87360,transfer,2026-11-20T13:40:40,16264.42,20,1,1,0
043b2c46-f635-45d0-8488-18b57f78f4d8,ACC95667,ACC35227,transfer,2026-09-15T21:12:52,18389.27,21,11,1,0
8757a950-ef69-403a-ab71-7ebf75cd2040,ACC26905,ACC55838,transfer,2026-07-02T08:24:39,14468.91,14,1,1,0
986d50db-6952-485e-8a46-027f961cfa53,ACC12461,ACC24291,transfer,2026-10-15T18:45:48,8418.54,21,13,1,0
3b97d7d9-395c-4252-a6f4-9636b28593db,ACC86272,ACC47643,deposit,2026-01-18T20:12:20,34477.2,19,6,1,0
6c7b812d-75d5-41f4-a6d6-3f3d020e6c6b,ACC67941,ACC68005,deposit,2026-01-22T12:17:01,336225.05,20,3,0,1
5b631276-3ee1-42bf-b723-b9911004c764,ACC56486,ACC30567,transfer,2026-10-05T10:36:32,8829.47,8,6,1,0
357e0b9b-5835-49f5-8953-0c7978717f53,ACC15926,ACC19496,payment,2026-04-21T07:41:57,2483424.12,2,1,1,1
70309a31-4972-4704-b5a1-891627a17fab,ACC48787,ACC72946,transfer,2026-12-28T01:42:24,33019.34,12,10,1,0
cce483ba-5d5b-4bd6-9c78-ddc87e85aa13,ACC41656,ACC77695,payment,2026-03-27T09:25:57,1022063.23,1,5,1,1
a36cacc2-2950-4c12-83f2-71915c53e4a3,ACC99464,ACC25379,transfer,2026-08-31T22:05:55,3330.12,20,12,1,0
c361a115-6481-4cd3-b1e8-277b8e4367b7,ACC28313,ACC76549,payment,2026-10-20T05:20:53,80.59,11,13,1,0
dba8b39c-9049-4efa-9118-cb57be68d422,ACC43848,ACC47804,transfer,2026-04-29T06:03:28,1676.3,21,9,1,0
15129e99-204c-4651-9390-fe4bfca9ee99,ACC46727,ACC21005,transfer,2026-06-07T17:18:30,699302.77,23,3,1,1
fc1b86ee-f3b2-4e8a-89e6-ce0e33c8ae11,ACC88229,ACC59815,transfer,2026-01-30T05:52:30,18364.68,18,3,1,0
40904da9-2228-4914-9956-cf961a1059bb,ACC16256,ACC86256,transfer,2026-04-26T16:58:27,160136.82,17,5,1,0
4a5a0c39-fe8e-4b9b-8b35-1af10ee74efb,ACC69792,ACC55253,payment,2026-08-28T14:26:14,45783.66,16,6,1,0
19a13a60-74dc-44c5-849f-4183d42552f3,ACC13471,ACC18329,transfer,2026-04-17T16:29:53,18249.36,18,2,1,0
ef471ee0-45d2-4874-ba8e-8e02161badbb,ACC93369,ACC35122,transfer,2026-03-10T04:19:48,69256.1,9,5,1,0
4bf97de5-bde3-4af6-98a5-cd5e1afae29d,ACC39309,ACC25078,deposit,2026-05-09T23:56:35,4326.36,17,11,1,0
d5a1ec6e-3acc-4a96-9999-0b29c1fd1e6d,ACC17710,ACC77155,payment,2026-02-05T20:29:23,146502.67,12,4,0,1
6c43866c-a705-4aee-81eb-6cb71b355100,ACC83997,ACC27015,deposit,2026-07-01T09:24:12,4251.38,9,7,0,0
dd36a317-8b2b-4a70-abfa-b7f9894f71b0,ACC50785,ACC28681,payment,2026-01-21T03:49:32,2259.73,20,1,1,0
d521a927-a181-4c82-a377-273484a21a62,ACC58330,ACC76707,transfer,2026-07-18T20:41:25,7532.96,14,4,1,0
0083a3b5-b9ce-4571-9e2a-ef12c742a7da,ACC38228,ACC44521,transfer,2026-11-01T18:50:24,85552.49,18,8,0,0
1b699ff1-e4a2-47b4-a50e-17bf472ef637,ACC39300,ACC34259,transfer,2026-11-23T21:54:32,3047.66,7,11,1,0
5d1ea594-99d7-4263-b8ef-9964f17d3418,ACC56760,ACC65718,payment,2026-01-17T01:05:45,16574.97,10,4,1,0
59195249-e5a9-4a58-b637-1c3e3eafdfd1,ACC78673,ACC75633,withdrawal,2026-05-05T06:21:11,174591.32,8,4,0,1
1e8cb9ac-3ee8-405d-921c-7e3b47fa681c,ACC69634,ACC20800,transfer,2026-10-04T19:25:03,18317.26,13,7,1,0
733a0e55-0edb-4c63-8907-442b2354cd46,ACC28133,ACC24939,transfer,2026-06-17T16:01:24,863688.17,0,2,1,1
5ca378ce-fb46-466c-9834-a1fe5d884599,ACC51971,ACC28658,transfer,2026-10-06T17:42:18,5441.75,17,9,1,0
34ca968c-74e3-452e-bfba-1a36301aca1c,ACC61707,ACC43243,payment,2026-03-26T07:54:08,61654.11,13,1,1,0
4b437d73-12b7-4e90-873e-898a3d31beaf,ACC39139,ACC95445,payment,2026-09-20T15:02:44,8105.35,13,5,1,0
06f9bc41-b879-40a7-98b7-ef6a703099de,ACC95120,ACC99087,transfer,2026-06-25T10:36:03,85860.49,8,8,1,0
edb976f1-1d42-4fe8-ac26-34156a8078cb,ACC90685,ACC64400,transfer,2026-01-21T12:33:03,97530.12,16,6,1,0
2fdfd288-29fe-4599-a117-a99db1504fbf,ACC18004,ACC19752,transfer,2026-07-15T19:33:25,48699.41,17,49,1,1
2fae1d79-a04e-4b9d-8297-e184da2a13b4,ACC59416,ACC19587,deposit,2026-05-14T18:59:43,57890.75,17,11,1,0
6247610e-8ecb-44cc-8e65-1079f6f4fea1,ACC91623,ACC56305,withdrawal,2026-03-17T15:20:27,2651.73,10,2,1,0
0ac1361a-e39c-4ce0-85d1-d0d17824a458,ACC55096,ACC81986,transfer,2026-11-10T10:56:22,10861.08,10,11,1,0
ddd79f27-e7e3-4629-ac8f-175a3946068f,ACC50718,ACC42602,payment,2026-07-31T15:33:01,95.61,20,6,1,0
290582d2-eb0d-452b-95b8-c29ffce254ef,ACC48547,ACC38795,deposit,2026-09-04T22:02:03,6068.67,20,14,1,0
d77d6f52-c8c9-4d31-b8a1-a2b29f599cb3,ACC19528,ACC60100,payment,2026-05-22T03:11:16,38832.03,18,14,1,0
5d54dc13-dd87-4d48-b2bb-3c914c71e143,ACC96661,ACC82954,transfer,2026-04-01T01:55:45,49981.33,13,13,1,0
5bfbf0ae-364b-489d-9f68-f9be633fc11f,ACC81678,ACC22109,transfer,2026-10-08T07:23:13,8213.9,21,8,1,0
30a146b2-adf7-4dbe-a190-e143f78cea22,ACC25282,ACC94866,payment,2026-07-20T19:44:06,20478.24,17,6,1,0
8c65a768-bc82-4560-9647-c9d809a703b1,ACC88610,ACC62142,transfer,2026-04-30T05:52:35,1024808.07,23,4,1,1
857bcee1-8d3c-4a72-b268-a4573ceced08,ACC56733,ACC21240,transfer,2026-08-10T08:03:58,47808.19,14,12,1,0
1d567f09-5201-4f12-bcb7-347422f83a5c,ACC73095,ACC80910,transfer,2026-03-03T16:47:29,7791.74,19,1,1,0
78b1d069-8db9-438a-bf4c-8548c5d37818,ACC59812,ACC60500,transfer,2026-12-23T02:43:32,18623.63,14,3,1,0
febf734a-c6a4-42d3-aba0-548131de4477,ACC96497,ACC59879,deposit,2026-01-08T12:22:46,212552.17,20,1,0,1
126e3ee3-59ac-4b30-9613-84cb162a5d5e,ACC36649,ACC98668,transfer,2026-01-21T18:37:19,25513.9,12,6,1,0
b0669420-2e07-4ede-a44b-6941ef3894a9,ACC97445,ACC40795,transfer,2026-12-08T11:01:23,34024.82,6,7,1,0
84b1e631-ff46-491c-9cc2-f34300f1e69d,ACC50197,ACC12261,transfer,2026-03-02T11:05:25,6823.34,15,0,1,0
8a4f4016-f075-4d93-8c0f-29b001ab8fe7,ACC52604,ACC78336,payment,2026-05-22T02:47:44,22342.9,18,5,1,0
ca42b77e-4a65-4a20-b977-3cd4b91e8a0d,ACC68557,ACC27543,transfer,2026-12-19T06:20:52,17970.23,16,5,1,0
8b6f0f19-fc88-405a-ab38-a9f7c743ea4e,ACC60952,ACC15463,transfer,2026-02-10T16:23:20,17702.05,14,6,1,0
22f04744-4f64-4a33-994a-86e96b3ed380,ACC90650,ACC91554,transfer,2026-05-07T13:44:00,32720.4,13,7,1,0
a9e10dc5-95be-4bf7-a3bd-38ad7c4de22e,ACC82124,ACC78847,transfer,2026-03-31T06:27:57,49672.56,19,6,1,0
f7750aa6-3fc9-407f-bd1a-c7842b5ad427,ACC76262,ACC13760,payment,2026-12-04T17:01:03,15231.02,7,4,1,0
19752d57-7b0e-4b14-ad34-a28a20995b09,ACC20651,ACC88931,deposit,2026-11-28T18:14:40,27608.67,14,9,1,0
07b93996-3c5f-4ebf-b121-a3f7acb3c398,ACC20058,ACC84637,payment,2026-04-28T08:56:38,32181.42,16,4,1,0
c5552c3e-4562-4d3d-89e7-775347aac5f9,ACC40373,ACC43154,payment,2026-10-23T01:16:40,8740.38,6,6,1,0
3fe8f202-32a6-403c-bc5f-d93fe5915b17,ACC41705,ACC48244,transfer,2026-02-18T22:23:56,34932.15,7,56,1,1
32308662-d550-4088-a218-7d38ea7b3aaa,ACC46268,ACC46788,withdrawal,2026-01-30T11:33:31,48721.27,20,8,1,0
0da587c5-1da3-4fdb-9cb3-b7a3b0031988,ACC92279,ACC25434,payment,2026-11-09T21:35:59,11732.21,13,11,1,0
b50e6a04-b179-4386-b649-453f2291854d,ACC78803,ACC49332,withdrawal,2026-07-12T14:19:18,182619.22,8,3,0,1
5ab828e9-b187-4775-82da-11b2c0a1ebd5,ACC54014,ACC21738,transfer,2026-11-01T16:37:04,46085.27,13,11,1,0
5e45bc9f-3ffb-4563-9a3b-97f84ef90fda,ACC27438,ACC58515,transfer,2026-11-21T23:23:58,3648.46,15,10,1,0
25cd416b-e19d-430d-86af-20a1de4c6765,ACC47226,ACC82127,transfer,2026-02-20T17:05:58,15172.99,10,57,1,1
13a9eaa9-1963-42a9-9152-8a108c1e634f,ACC81849,ACC83851,transfer,2026-03-28T05:03:17,103399.74,18,10,1,0
700353b6-1337-45ed-b32f-2f34ed68320e,ACC81155,ACC69500,deposit,2026-10-05T03:04:36,18995.94,18,5,1,0
15864a07-8ca7-4d7f-9cf0-68385b8e821b,ACC86118,ACC60098,transfer,2026-12-20T12:50:57,132263.79,16,3,0,1
9a0ff6fd-8910-4e83-b0c3-19091c75feae,ACC85250,ACC95376,payment,2026-10-07T02:12:46,5808.04,18,0,1,0
f18f9b49-6212-4a12-a3c4-a53943065303,ACC67169,ACC84965,payment,2026-09-07T18:36:38,1006.48,6,4,1,0
0ea9dbdc-e450-441e-8936-b0e03b075b4c,ACC85774,ACC48975,payment,2026-12-20T10:53:44,968.04,11,10,1,0
5427cedb-991f-415c-a15e-2f3902cfdce1,ACC17684,ACC11207,transfer,2026-02-15T11:05:16,17982.27,17,11,1,0
4d1981fc-2333-41ff-903f-ecbb77a11b48,ACC88405,ACC82702,transfer,2026-08-16T05:10:32,14550.15,16,10,1,0
9b4f0127-4eda-4313-bbbe-f278c08d3757,ACC46593,ACC46304,withdrawal,2026-08-07T17:27:50,22375.88,12,12,1,0
383c8acd-ce02-4676-8ba2-ef0e44404a24,ACC58456,ACC92035,transfer,2026-12-03T16:32:31,9345.49,8,10,0,0
63cfd15a-4472-4d26-ba25-0681916a586b,ACC35518,ACC34045,transfer,2026-07-27T17:31:21,32067.01,11,9,1,0
daffbbd4-8534-4516-bc85-2b40315b698f,ACC87949,ACC10276,transfer,2026-07-13T08:23:34,78925.72,20,2,1,0
b3412445-3737-4c8b-8def-d5c3fd098a53,ACC20503,ACC94761,withdrawal,2026-11-23T06:02:00,25053.46,20,4,0,0
561a4ad6-6ce2-4d5a-bf62-c08251ac1bb7,ACC88471,ACC18068,withdrawal,2026-07-20T00:35:34,2319.46,14,1,1,0
023b0505-fb9b-4a1f-b25a-3165b5734627,ACC58511,ACC18605,transfer,2026-03-16T02:07:02,21511.98,21,1,0,0
30caf57b-1e03-43e6-9c7b-957504a9f841,ACC94050,ACC84085,transfer,2026-05-25T22:33:41,16264.64,7,1,1,0
8010b2fc-87d3-40bd-a6c7-bcd5388c1046,ACC73671,ACC20350,transfer,2026-10-17T06:02:07,4131.58,12,10,0,0
d550ae85-2fc2-4a37-9140-86d50e33888c,ACC33782,ACC38454,transfer,2026-08-21T20:12:20,13451.56,14,5,1,0
afe08c83-3f6f-42c5-8dcd-7dd7972a3200,ACC26566,ACC17190,withdrawal,2026-03-15T09:35:07,25340.07,7,13,1,0
66bf7492-ca85-44fe-8f4c-4dee17261368,ACC26237,ACC18244,withdrawal,2026-01-22T03:12:58,7916.08,12,14,1,0
50fcbf5e-8a38-412e-a409-f4378655b6b5,ACC47713,ACC83463,payment,2026-03-16T08:11:48,3.37,15,12,0,0
43379171-04ae-45d1-89f8-ea70a471d51a,ACC78703,ACC54757,payment,2026-12-09T23:49:07,47081.98,21,49,1,1
c41a7dbf-509c-4878-841f-6850e7deaef5,ACC51627,ACC29008,transfer,2026-05-17T01:43:03,55611.02,18,2,1,0
0a52b6e4-e34b-41db-840a-adfabb4d83bf,ACC58695,ACC42441,transfer,2026-11-12T23:54:09,35939.26,18,57,1,1
37c61480-d620-462f-9ff6-dabd7dff1ec0,ACC68272,ACC99963,transfer,2026-10-08T08:20:19,25831.09,15,0,1,0
ecae0320-3ff9-4926-97f4-aa1566757deb,ACC64575,ACC90742,payment,2026-02-10T02:46:47,11499.64,17,8,1,0
166e31f3-3950-415f-963b-74f635e90f0a,ACC95992,ACC88860,transfer,2026-04-10T01:15:08,15979.82,13,5,1,0
c6e4505a-ccc9-409b-85d4-6771a731044c,ACC86396,ACC93692,transfer,2026-08-04T07:06:35,9481.32,17,11,1,0
1ef2c080-0bec-44d6-b35e-24a15b2a09fa,ACC57591,ACC72261,transfer,2026-12-22T20:59:42,1496.19,11,5,1,0
b0fc5508-b4bc-4229-8ba8-ac6c3d07da7e,ACC72507,ACC67134,withdrawal,2026-02-15T12:36:37,487.92,9,13,1,0
36beb396-89a7-4132-918e-39ce071232d3,ACC34472,ACC61813,payment,2026-07-01T19:23:28,82760.56,17,9,1,0
9c4f9434-1129-4905-af26-f9078e7a79a7,ACC30307,ACC29611,transfer,2026-04-14T11:26:53,653032.75,0,2,1,1
96127ddd-7be7-4b59-a3a8-73e6a75c5018,ACC40116,ACC91029,transfer,2026-08-12T20:24:32,6316.35,14,13,1,0
463a9107-20c2-437e-b062-a2b18f34ca00,ACC43487,ACC65668,payment,2026-05-15T03:46:50,831905.42,0,5,1,1
df03e8f8-805d-457d-87a1-e3a38570cb2c,ACC72522,ACC55671,transfer,2026-06-06T01:33:27,1539.35,17,9,1,0
08a5d023-47e2-42e2-8d47-2ac2920a996a,ACC31607,ACC34968,transfer,2026-11-08T19:49:10,1965.4,14,0,1,0
ba4c1002-44df-43a7-a679-4681992fe4fa,ACC17659,ACC70614,transfer,2026-01-26T09:58:44,99957.67,13,7,1,0
fe75e37e-c28c-4095-a6e9-4ba893d8f704,ACC17006,ACC84218,withdrawal,2026-06-24T19:37:23,19348.79,20,8,1,0
dd473c8b-0f4a-4803-92f6-6ab5a4094473,ACC21033,ACC26241,transfer,2026-11-04T08:10:55,860383.04,1,7,1,1
c060e6c5-990d-4494-aa2f-7bb3bfc2407a,ACC94703,ACC31625,payment,2026-10-21T21:17:13,14176.79,19,2,1,0
4789cb3e-078c-4fcd-9f58-cb36fc6c3994,ACC76652,ACC53527,transfer,2026-08-23T11:32:16,39393.17,16,14,1,0
883ce194-7514-4c81-95d4-e911cf924c43,ACC38328,ACC22867,deposit,2026-02-17T23:58:25,6183.26,10,8,1,0
2c11054b-7481-4de2-9fcd-ee1a3dc48621,ACC48870,ACC40873,transfer,2026-04-18T18:28:58,29958.98,16,4,1,0
7e70d4f2-aa30-4530-98d2-4db7942c84af,ACC60081,ACC80902,transfer,2026-12-28T07:29:31,6600.44,16,6,1,0
ac206a23-c433-4413-9489-517d8c27195f,ACC97893,ACC65388,transfer,2026-05-17T04:09:35,65157.9,15,14,1,0
7a83333c-2469-4695-b504-7d5683ca1c7c,ACC28601,ACC73227,transfer,2026-02-24T07:47:26,7052.69,18,2,1,0
0a2b6e05-2b70-4997-bf34-a28a96a0971b,ACC76732,ACC22297,deposit,2026-09-05T22:26:33,1148.78,18,6,1,0
2c56347a-a846-4b3d-9c5d-166cf25d4f1c,ACC19171,ACC13696,transfer,2026-12-12T13:16:17,12207.17,10,10,1,0
91abf1ea-30a4-428d-9e15-8c84af240d49,ACC62160,ACC61313,deposit,2026-06-03T12:19:51,588341.89,0,5,1,1
671cb8cb-b4ca-4685-8032-4e6c952ddcb2,ACC44681,ACC97440,transfer,2026-08-25T08:28:03,14344.77,8,4,1,0
b5add408-d4cb-43f5-93d9-b5e5b1821a72,ACC86057,ACC76668,transfer,2026-10-30T22:06:25,13594.4,9,6,1,0
16c52148-e740-4575-890e-5372876a8efd,ACC60574,ACC57857,transfer,2026-08-09T07:40:47,48280.75,17,13,1,0
cf12fca7-9d8c-4c3c-9ce6-b29cc63d013d,ACC41555,ACC73353,deposit,2026-07-14T14:23:26,10093.83,7,12,1,0
8a00a4ab-d08e-45a5-8a08-87b268d833a5,ACC87801,ACC94995,transfer,2026-06-30T23:51:22,12432.27,10,13,1,0
65f786fb-36b8-478f-a8b0-18beb17654a1,ACC42252,ACC13832,transfer,2026-11-22T04:56:09,5690.66,10,12,1,0
5c916835-3ce3-4017-b806-c8e459b52a29,ACC67727,ACC48578,transfer,2026-11-28T05:50:35,47166.93,12,9,1,0
0603b6d4-b109-47cc-8b11-d176d04d21c1,ACC45517,ACC23156,payment,2026-07-25T15:58:46,104757.74,13,5,1,0
147ba41a-acff-40ad-8b89-e1feba5d661e,ACC12708,ACC28375,payment,2026-02-28T22:30:41,4577.69,20,13,1,0
72b9f3f3-2566-4c87-95f9-1621fc5851d9,ACC62874,ACC79087,transfer,2026-09-30T03:47:51,3479.87,10,5,1,0
2ee78d01-7073-4438-9e39-a1d8d3fb7203,ACC52712,ACC12610,transfer,2026-03-29T01:39:14,15484.23,6,14,1,0
d669cf1e-8119-4271-85de-101981aea5c5,ACC42934,ACC43276,withdrawal,2026-03-22T01:58:40,10591.06,11,3,1,0
c8065fc9-a475-41d0-adb0-a89769df1d0a,ACC11538,ACC46176,payment,2026-03-17T15:46:44,17142.31,8,9,1,0
f895deeb-e8bc-4ad8-af7c-04d70d4f067f,ACC60719,ACC43919,deposit,2026-12-05T10:51:34,923181.77,1,5,1,1
0b9113cd-8c67-4968-b275-dc3027bae7d5,ACC55814,ACC89747,payment,2026-12-05T05:56:32,1326.28,6,4,1,0
65b7248f-885a-4c90-9d6c-9f31d7ef9643,ACC10389,ACC77391,payment,2026-05-27T11:15:58,41359.57,20,3,1,0
66ef3599-ec4d-4acd-9953-311ebbbb81d0,ACC74887,ACC29477,payment,2026-11-24T06:13:55,47541.63,12,2,1,0
0b538b7b-02b9-4585-a534-5ffb2d19b192,ACC63747,ACC47327,transfer,2026-04-23T11:52:10,13261.06,11,0,1,0
e883150e-4872-4e5c-81f6-4d29c9529048,ACC82525,ACC33620,transfer,2026-02-28T00:49:47,28294.48,16,1,1,0
79e3c69d-ac35-4dce-a437-78a02cd57e14,ACC17846,ACC56220,payment,2026-03-20T22:13:22,34751.52,13,3,1,0
5a2169f8-e1a8-4976-b928-69d0b6890d6b,ACC65633,ACC90702,transfer,2026-02-26T07:25:28,2720.87,15,4,1,0
3374ef09-41bd-4b1a-a1d8-f424589d0fa2,ACC72120,ACC11988,transfer,2026-08-07T16:11:06,5745.8,14,2,1,0
67297752-2e21-4bfd-8240-b5ea2ceacb81,ACC81291,ACC75303,payment,2026-01-22T10:54:38,64931.36,9,10,1,0
651734b1-2c27-43a7-b9df-4fcb8e2b91df,ACC74619,ACC71842,payment,2026-11-18T20:33:21,7221.84,15,8,1,0
64c131a4-42f2-4037-93d0-aae62ea6bf4d,ACC55800,ACC46963,transfer,2026-09-15T03:00:18,922451.02,21,3,1,1
00a7795f-423d-4f34-9c9c-9e7bc032a634,ACC11813,ACC94381,payment,2026-10-11T00:48:44,7295.65,9,2,1,0
8a96b635-5030-4ff8-9f0d-56eac76f29e5,ACC87219,ACC86872,withdrawal,2026-04-16T05:47:37,948564.25,17,3,1,1
86517395-c2f0-4b84-88b4-bdaafcecdd96,ACC60931,ACC17674,transfer,2026-09-28T03:28:58,227.38,13,11,1,0
fd795371-8644-437e-8f43-1061c828f103,ACC85945,ACC14017,payment,2026-06-17T06:48:52,33554.37,20,14,1,0
72e0e8b2-9478-4ed7-9f84-9ff8ec2fc8de,ACC31869,ACC15039,deposit,2026-07-22T17:02:57,22584.56,19,6,1,0
8e581ecb-1eff-4876-8a2d-4920667c4aad,ACC36149,ACC70030,withdrawal,2026-11-15T12:55:45,18018.67,12,7,1,0
947819a1-bae6-437c-b90d-eaf67b2fb647,ACC43458,ACC92409,transfer,2026-04-17T06:48:59,56427.41,14,1,1,0
a2fb68f1-e12c-4f10-ad36-9ff3c0c1f87d,ACC30025,ACC14458,payment,2026-08-18T07:35:49,68831.66,17,1,1,0
766bf014-a53c-4143-87cb-43fdb05b33a1,ACC20751,ACC56218,payment,2026-07-24T03:21:06,123511.06,6,3,0,1
214b6ca7-0a96-4a5e-aa41-e3f080e474ee,ACC45842,ACC23261,transfer,2026-05-01T00:37:37,4454.11,15,48,1,1
23911e24-cd03-4b62-bbf6-2425bbc69fae,ACC28452,ACC59393,withdrawal,2026-04-19T14:19:18,1390.26,17,47,1,1
0f9b767e-6ccd-45cc-922c-333b2ae4adf6,ACC31225,ACC13606,transfer,2026-03-02T19:23:24,6085.57,12,4,1,0
45d14184-4f39-4304-a640-1e1f0e36a7cd,ACC76736,ACC91257,transfer,2026-12-02T00:48:20,2020.51,18,2,1,0
c18d5cc1-5fe3-47e7-b702-ca7f64ca62e0,ACC42854,ACC86240,transfer,2026-11-09T21:08:28,13237.2,21,13,1,0
d0696f58-2730-45f0-99ac-6cabd4c2c965,ACC64316,ACC15520,payment,2026-03-26T01:36:05,8802.37,11,0,1,0
6748d1ab-f70b-4536-937b-12897e1ff95a,ACC80269,ACC40954,payment,2026-05-02T09:46:59,3150.85,15,11,1,0
bc8b21aa-ba0b-4bd8-b453-30d520775cca,ACC79166,ACC57861,transfer,2026-04-28T14:27:23,20347.78,20,0,1,0
c9753384-8aeb-4089-9236-918e37357791,ACC59170,ACC90201,transfer,2026-12-20T18:12:53,559.76,20,12,1,0
e5a44791-bb07-4507-841e-55e4e6fc6ec9,ACC38916,ACC80463,deposit,2026-10-22T23:25:16,12433.73,6,2,1,0
c0a882e1-c50d-4a38-b9c8-3a682c3a862a,ACC10192,ACC46413,payment,2026-01-25T02:14:28,29169.46,17,8,1,0
76952279-f24d-4d85-aa39-17ccb2ffe1ab,ACC52056,ACC61831,payment,2026-04-03T21:15:40,10147.69,14,6,1,0
fbbc3f37-b108-4547-83d4-014983109208,ACC14434,ACC59810,withdrawal,2026-09-28T02:10:52,26087.07,7,2,1,0
97d32934-486c-4d56-b489-34efc9c171be,ACC51153,ACC87535,transfer,2026-01-06T11:46:56,47085.01,9,8,1,0
a5fa8a4a-4d14-487c-963d-aac1c2642a97,ACC46945,ACC57937,payment,2026-12-01T19:28:58,588045.31,23,3,1,1
0114239c-7e91-4bdd-890c-7744e68d63c0,ACC37197,ACC32010,transfer,2026-11-27T10:31:26,44500.87,21,0,1,0
8c037443-1d6d-47ef-b406-1b9f9d081549,ACC10670,ACC99211,transfer,2026-07-26T15:24:35,21909.54,10,12,1,0
c22cde2c-fee2-48ee-bb04-c24fe5e5d109,ACC68847,ACC21577,payment,2026-12-21T04:18:43,4654.66,14,14,1,0
86df0751-e661-4b2e-b158-dfb75bff750c,ACC45740,ACC87241,deposit,2026-08-03T02:20:25,21616.59,11,13,1,0
a13f8760-7774-4d23-b371-23cb39a761e5,ACC69049,ACC49178,transfer,2026-01-08T07:58:56,6049.01,19,13,1,0
2da70d9a-9e65-426f-99e6-10cdabaa9dd7,ACC53307,ACC31839,transfer,2026-01-02T17:11:50,26934.29,21,0,1,0
129e00c0-1ffd-4176-a0d1-f8971fcb49ab,ACC38453,ACC86280,transfer,2026-06-15T02:29:00,43705.68,10,9,1,0
555be3b3-898c-4030-bbc7-95008f11fd31,ACC76458,ACC37526,transfer,2026-07-26T03:31:22,38627.37,15,4,1,0
b71aabc4-2aa6-42ba-95c6-79a95d6b4021,ACC26544,ACC25899,transfer,2026-06-14T21:05:20,43478.26,17,7,1,0
663c9ea0-957f-4394-8978-943217b82362,ACC95679,ACC12103,transfer,2026-08-20T06:39:12,46587.51,16,0,1,0
955b763c-4bea-48a0-9b6d-8f3e421dcbaa,ACC48437,ACC45503,withdrawal,2026-05-20T10:30:26,48802.3,18,10,1,0
dac832d1-9f51-4805-8398-4883a2055003,ACC38302,ACC70815,transfer,2026-10-18T19:10:58,13022.4,19,14,1,0
cea76da2-bba5-4c02-98bb-60710cc3426c,ACC16644,ACC42933,transfer,2026-04-24T16:31:35,502139.46,2,5,1,1
4a34539e-5e26-479f-b829-f15f00c7ccbb,ACC86312,ACC85324,payment,2026-01-19T10:01:09,1457750.92,18,7,1,1
9f9fa703-bfc1-4f22-af12-ffdaa9b8f546,ACC97959,ACC43418,deposit,2026-07-02T04:58:04,99238.53,9,5,1,0
0a803c4b-482b-44a8-b2fb-75b526f78ad9,ACC62691,ACC99765,payment,2026-07-22T10:17:26,11675.11,12,10,1,0
1e6a8690-e0f1-4f9a-adac-435e211ac05f,ACC46182,ACC10570,payment,2026-07-01T09:21:18,41552.33,6,14,1,0
1458a797-2bc6-4726-8386-bd6381779023,ACC71845,ACC19941,payment,2026-07-28T13:13:49,2219394.85,10,8,1,1
712a28c7-0217-4ace-82bc-46a143636c35,ACC76677,ACC14627,deposit,2026-05-11T23:25:29,21956.8,6,5,1,0
b98f0921-17f6-4d92-bc40-f96ea4c26e96,ACC33989,ACC34519,transfer,2026-10-26T21:19:07,816912.99,19,4,1,1
af225f2c-b2d2-43ed-89fc-692c32fff6ce,ACC49350,ACC56223,payment,2026-08-23T06:15:44,28757.15,16,4,1,0
946ca6be-bbd8-4b1d-9a81-430715e1c972,ACC13327,ACC39768,deposit,2026-07-31T04:41:16,90654.77,13,14,1,0
d4af3c58-c9d5-4b3f-806a-93837f6e2ed7,ACC79341,ACC41085,transfer,2026-08-19T20:54:11,47856.22,19,12,1,0
c93ed212-4ec8-47dc-944e-09d9a575147b,ACC44314,ACC58225,transfer,2026-12-30T01:58:19,814964.17,14,5,1,1
04930d80-b422-4e99-8d2d-2ceec1ae9314,ACC29539,ACC67124,payment,2026-10-23T07:39:43,40023.5,19,7,1,0
4d8d0804-6266-4a4e-9289-4598a0508a49,ACC65863,ACC52043,withdrawal,2026-01-28T16:35:12,9335.66,9,51,1,1
c425e393-900a-4976-a719-b42bc3967ccf,ACC48225,ACC22453,withdrawal,2026-10-05T01:30:54,24007.29,19,4,1,0
48a7f6ad-c324-46f2-b0c0-62e417a21106,ACC44057,ACC76983,transfer,2026-12-21T11:47:59,2146.36,12,14,1,0
2f9e4fbd-d40c-4b49-a2f4-dd323d8368a7,ACC40134,ACC20345,transfer,2026-08-14T08:21:12,19809.69,17,7,1,0
9b607954-22aa-4e5c-b884-4663e38a36ee,ACC19486,ACC48862,payment,2026-06-16T12:16:31,11609.18,16,4,1,0
a9503f25-8d14-451b-bbb5-9954a98f1ba6,ACC24031,ACC90072,transfer,2026-02-07T18:59:06,824646.39,6,4,1,1
39b2acdf-7311-448d-8de3-23d709e86f45,ACC42954,ACC45303,transfer,2026-12-03T16:36:05,21646.74,15,13,1,0
59386fd9-039c-48fd-8e14-73e492c350d5,ACC98059,ACC93494,deposit,2026-11-29T05:37:55,8165.53,17,2,1,0
